,MarketCap,PriceToBook,Beta,DividendYield,Return_6m,Momentum_6m,Volatility,BookValue,PE,PB,ROE,ROA,DebtToEquity
PAYX,54622965760,13.268877,0.909,2.87,0.0003456107435568283,0.21348314606741572,0.2364847674772703,11.429,31.528065,13.268877,0.44254002,0.11643,20.981
PAYC,14296224768,8.749394,0.809,0.66,-0.19760869727505198,0.02696629213483146,0.46677730683947205,28.882,28.329596,8.749394,0.24987,0.05589,4.746
PYPL,68330168320,3.3961718,1.511,,0.10154484311999723,0.4651685393258427,0.4336430823689737,20.688,15.788765,3.3961718,0.22198999,0.04448,66.041
PNR,15376694272,4.2318316,1.111,1.09,0.24569918299550522,0.7730337078651686,0.2883155432395015,22.085,24.149872,4.2318316,0.1859,0.08545999,53.77
PEP,178843664384,9.739416,0.481,4.31,0.02523456389679047,0.2539325842696629,0.1673040206757467,13.393,19.210604,9.739416,0.49927,0.08858,261.849
PFE,126670045184,1.4020516,0.502,7.55,-0.008869714673332457,0.19101123595505617,0.25992932141018976,15.891,16.144928,1.4020516,0.0862,0.0479,68.843
PCG,37646258176,1.2934158,0.629,0.58,0.06356404397946112,0.36629213483146067,0.31195841948723035,13.244,15.715595,1.2934158,0.08257,0.024260001,193.839
PSX,45192908800,1.6576501,0.988,4.55,0.09431248697727282,0.449438202247191,0.3843325357326936,66.914,24.981981,1.6576501,0.0656,0.009509999,66.317
PNW,10938142720,1.6232259,0.451,3.82,0.05176551810011758,0.3258426966292135,0.2303885499730889,56.437,18.140593,1.6232259,0.0919,0.02503,177.219
PNC,65838174208,1.3004954,1.064,3.9,0.18089461916332175,0.6584269662921348,0.30792897346888776,127.982,11.762545,1.3004954,0.113290004,0.0109,
POOL,11350743040,9.179132,1.197,1.69,0.045917443748892034,0.31235955056179776,0.34225097155488715,32.892,28.269663,9.179132,0.31651,0.098050006,108.75
PPG,24840144896,3.5864332,1.195,2.55,-0.0638690275337637,0.08764044943820225,0.2775302720061233,30.515,19.369911,3.5864332,0.1765,0.06301,111.012
PPL,26251264000,1.8356165,0.717,3.0,0.14148743241561768,0.5730337078651685,0.21589919642424485,19.345,26.499998,1.8356165,0.07018,0.029719999,121.312
PFG,17688670208,1.5824625,1.008,3.92,0.11274125004844784,0.49887640449438203,0.3186654482438599,49.859,16.895075,1.5824625,0.09733,0.0027599998,39.589
PG,369640177664,7.1787634,0.411,2.65,0.08624101567998779,0.4314606741573034,0.16765877595343887,21.962,24.985737,7.1787634,0.30294,0.10977,64.975
PGR,166786596864,5.7581463,0.404,1.71,0.2835033744776776,0.8134831460674158,0.24996539146720018,49.41,19.184761,5.7581463,0.34338,0.06865,23.81
PLD,99204571136,1.8575599,1.268,3.85,-0.05259501511950179,0.10561797752808989,0.27383364522973475,57.554,26.660847,1.8575599,0.06829,0.023759998,56.643
PRU,36671586304,1.227166,1.048,5.33,0.25149686312568664,0.7842696629213484,0.30547263934704705,84.414,16.339115,1.227166,0.07908,0.00234,148.073
PEG,39390904320,2.4062672,0.497,3.16,0.21608990234700817,0.7213483146067415,0.22093586129952664,32.806,21.568306,2.4062672,0.11399999,0.02942,143.849
PTC,19553923072,5.773072,1.191,,0.10644382266797056,0.4853932584269663,0.33525065819000144,28.238,44.785713,5.773072,0.13915,0.06415,46.287
PSA,53343309824,10.22634,0.901,4.0,0.08316153793271247,0.42247191011235957,0.24158820852496332,29.734,30.165676,10.22634,0.20121,0.07062,97.458
PHM,20537755648,1.6707429,1.383,0.87,0.3110005458864776,0.8471910112359551,0.37239685333131306,61.332,7.2365823,1.6707429,0.25522,0.13892001,17.795
PWR,48296574976,6.4798284,1.027,0.12,0.4453623968643347,0.9595505617977528,0.3326739218019012,50.293,52.478264,6.4798284,0.13731,0.050100002,63.537
QCOM,159407636480,5.759511,1.292,2.47,0.6102597478793568,0.9775280898876404,0.3845621988270765,25.207,14.814284,5.759511,0.42205003,0.13428001,52.737
DGX,19754930176,2.8603756,0.525,1.81,0.03962756418660191,0.2966292134831461,0.22506421634974114,61.866,22.371683,2.8603756,0.13951999,0.06126,93.369
RL,15363227648,6.0539827,1.463,1.37,0.44540105821744347,0.9617977528089887,0.40289062934814796,41.087,22.695255,6.0539827,0.27571,0.07935,105.691
RJF,29524645888,2.5110116,1.041,1.4,0.15877360987838868,0.6179775280898876,0.3040103247171403,57.893,14.004816,2.5110116,0.18866,0.02664,36.485
RTX,171896684544,2.7943187,0.59,2.13,0.3344017329668726,0.8764044943820225,0.2741864874336433,46.047,37.844116,2.7943187,0.07802,0.03471,67.798
O,51195604992,1.3116308,0.787,5.68,0.01653723999673659,0.23370786516853934,0.22194379435138326,43.221,51.53636,1.3116308,0.02507,0.02178,69.956
REG,13218252800,2.0239925,1.031,3.92,0.007917510040601374,0.2202247191011236,0.3400858999336313,35.761,34.303318,2.0239925,0.05821,0.029070001,71.062
REGN,56981770240,1.9018896,0.426,0.63,0.20110222715463968,0.701123595505618,0.28634255369836537,277.503,13.422687,1.9018896,0.15961,0.0691,9.204
RF,19021359104,1.1313088,0.982,4.81,0.18013942675912392,0.6561797752808989,0.3804298331581887,18.704,10.222222,1.1313088,0.11306,0.0128,
RSG,77680500736,6.6499023,0.664,0.92,0.15204176210617268,0.6,0.18458096878745348,37.381,37.54985,6.6499023,0.18545,0.06395,115.988
RMD,35929481216,6.4779124,0.783,0.87,0.32109290770800414,0.8629213483146068,0.31791259364140323,37.827,27.501682,6.4779124,0.25811002,0.14012,15.142
RVTY,10755637248,1.4267175,1.021,0.31,0.22551073939640817,0.7348314606741573,0.32197499877540237,63.958,37.70661,1.4267175,0.03824,0.02025,43.542
ROK,33333919744,9.692904,1.317,1.85,-0.054915809952247714,0.10112359550561797,0.29891365450044594,30.414,37.17528,9.692904,0.24438,0.071100004,113.537
ROL,27489122304,20.271622,0.788,1.16,0.1378974580258756,0.550561797752809,0.26616253347883373,2.798,57.29293,20.271622,0.37827,0.14879,67.198
ROP,61335154688,3.1906219,1.08,0.57,-0.0010771546008500577,0.20674157303370785,0.21207460230753114,178.799,41.041725,3.1906219,0.08095,0.04156,38.788
ROST,46786498560,8.491794,1.177,1.13,0.08861822453998335,0.4404494382022472,0.34092646886222144,16.755,22.512657,8.491794,0.40282002,0.11066,103.144
RCL,63344082944,7.9575615,2.125,1.32,0.4048949145389474,0.9370786516853933,0.5796433524688825,29.313,18.979658,7.9575615,0.48519,0.07429,247.101
SPGI,155712159744,4.666336,1.227,0.76,0.03663350820835777,0.2898876404494382,0.24480068985356349,108.807,39.853218,4.666336,0.11241,0.061950002,31.875
CRM,264258338816,4.3312526,1.421,0.6,-0.05943199921859886,0.09438202247191012,0.3891065105226748,63.589,43.237053,4.3312526,0.10258,0.047259998,19.731
SLB,46675668992,2.4080012,1.066,3.4,-0.14421535099004992,0.04719101123595506,0.443013884198694,14.348,11.7118635,2.4080012,0.20201,0.08125,68.142
SRE,49167278080,1.617726,0.642,3.4,0.07070792110547992,0.38202247191011235,0.22177027422401718,46.621,17.063347,1.617726,0.09709,0.01933,99.694
NOW,202851844096,20.00694,0.974,,-0.03737568939803638,0.1303370786516854,0.40768025354317955,48.986,132.97964,20.00694,0.16858,0.049200002,23.661
SHW,88176459776,21.247583,1.245,0.9,0.0882019327348109,0.43820224719101125,0.26021877311519215,16.56,33.257088,21.247583,0.70217,0.09887999,329.968
SPG,61517086720,18.352451,1.462,5.2,0.24760443350501146,0.7775280898876404,0.3944520740629305,8.892,22.447042,18.352451,0.74901,0.05797,688.571
SWKS,10475351040,1.7125281,1.179,4.19,-0.044099165710475556,0.11235955056179775,0.3734479634492094,39.83,20.987692,1.7125281,0.06701,0.04812,20.363
SNA,16506177536,2.9897141,0.768,2.72,-0.007761468999986339,0.19325842696629214,0.26763728833048445,105.582,16.526701,2.9897141,0.19538,0.10828,23.477
SO,99402162176,2.9344895,0.377,3.21,0.1550375486919209,0.604494382022472,0.1983945345529781,30.789,21.666666,2.9344895,0.12244,0.03463,188.378
LUV,17768421376,1.8972862,1.175,2.38,0.09533355008757072,0.45393258426966293,0.3862631489903623,16.434,35.03371,1.8972862,0.05593,0.009330001,85.371
SWK,9695862784,1.0964344,1.19,5.57,-0.03433195035178813,0.14157303370786517,0.3436032053992793,57.158,26.555084,1.0964344,0.04032,0.02797,81.597
STT,26752923648,1.1706494,1.436,3.32,0.05310303111916633,0.32808988764044944,0.3481315831108499,80.135,10.564189,1.1706494,0.1122,0.0080699995,
STLD,19563055104,2.2222412,1.455,1.53,0.12064004793903592,0.5168539325842697,0.3992705183793481,58.729,17.149801,2.2222412,0.13199,0.05924,47.5
STE,22246928384,3.4671626,0.957,1.01,0.13905219381332298,0.5685393258426966,0.26718106914251377,65.307,36.46216,3.4671626,0.096140005,0.05589,36.087
SYK,145574297600,6.9552836,0.937,0.87,0.1510115597879654,0.597752808988764,0.2617108965722827,54.767,51.40621,6.9552836,0.14259,0.07486,82.924
SMCI,19091279872,2.9838636,1.356,,1.8178227141528378,1.0,0.6862244327009952,10.721,17.38587,2.9838636,0.20062,0.083739996,39.067
SYF,21175949312,1.3783108,1.415,2.23,0.36240636805197196,0.9101123595505618,0.39129667897830867,40.361,7.620548,1.3783108,0.18597999,0.02437,
SNPS,74666000384,8.024394,1.163,,0.03304311774461028,0.2808988764044944,0.33574841463504934,60.179,58.110706,8.024394,0.15951,0.06647,7.147
SYY,34296203264,17.843632,0.812,3.06,0.027366572971087796,0.25842696629213485,0.2949597890059567,3.965,18.281654,17.843632,0.93613,0.085710004,751.105
TMUS,276834058240,4.538026,0.681,1.4,0.1594134806030577,0.6202247191011236,0.23734264002859698,53.726,23.78634,4.538026,0.19351,0.055999998,199.152
TROW,20432105472,1.9722682,1.519,5.56,0.19332281379710425,0.6898876404494382,0.3151522830852924,47.022,10.526673,1.9722682,0.18447,0.109910004,4.48
TPR,16149240832,12.075851,1.429,1.87,0.42399124237031127,0.9438202247191011,0.4294198997123366,6.46,22.677326,12.075851,0.40273,0.08167,274.983
TRGP,34613669888,14.154174,1.22,2.52,0.3041985006635819,0.8359550561797753,0.41394152125744826,11.273,29.3849,14.154174,0.41976002,0.074439995,630.027
TGT,43800305664,2.9944398,1.265,4.69,0.16003794573418967,0.6247191011235955,0.33250827903266245,32.193,10.880362,2.9944398,0.2912,0.06341,135.518
TEL,45336109056,3.7589438,1.228,1.9,0.14788650446900253,0.5910112359550562,0.27066157224542087,40.671,33.234783,3.7589438,0.1122,0.08149,46.476
TDY,22724886528,2.2892532,1.066,,-0.02320331125120634,0.16179775280898875,0.26447611309508834,211.842,27.743708,2.2892532,0.086210005,0.045500003,29.853
TER,12419716096,4.4466143,1.7,0.64,0.5321301803881292,0.9707865168539326,0.42322109607232744,17.411,21.93201,4.4466143,0.21551001,0.105579995,2.458
TSLA,960683573248,12.864907,2.434,,-0.2657031325325096,0.015730337078651686,0.6156857893232416,23.184,171.4138,12.864907,0.087740004,0.03724,17.407
TXN,156502474752,9.545102,0.955,3.3,0.2877735504464,0.8157303370786517,0.27272783325033706,18.048,32.688805,9.545102,0.29189,0.10038,78.313
TPL,29912418304,26.398638,1.206,0.48,0.0735093094666812,0.39325842696629215,0.4524058460329451,49.298,65.89367,26.398638,0.39523998,0.2672,
TXT,13072830464,1.7973541,1.205,0.11,0.13867834639312532,0.5640449438202247,0.33092313246366256,40.287,16.30856,1.7973541,0.11699,0.04261,56.371
TMO,152179163136,3.081162,0.826,0.42,0.15043500494054043,0.5955056179775281,0.2605701100064698,130.837,23.64399,3.081162,0.13704,0.050019998,69.231
TJX,143022374912,17.084557,0.937,1.32,0.20533173640293365,0.7078651685393258,0.2744858343342571,7.498,30.070423,17.084557,0.61982,0.12810001,152.246
TSCO,27271849984,12.185273,0.817,1.81,0.3240403379995251,0.8651685393258427,0.2834258010086311,4.21,25.522388,12.185273,0.49624002,0.091120005,257.388
TT,90262077440,12.075366,1.147,0.92,0.4305261730952743,0.9483146067415731,0.2753363762743974,33.517,33.33855,12.075366,0.38632,0.113570005,63.469
TRV,61116985344,2.1682515,0.546,1.64,0.17627016493212355,0.6426966292134831,0.23735131102723914,124.409,14.6922655,2.1682515,0.16052,0.02691,28.495
TRMB,16252206080,2.9143493,1.677,,0.17456892689116488,0.6382022471910113,0.3399341319802314,23.374,11.112561,2.9143493,0.30996,0.03192,25.668
TYL,24159940608,6.876174,0.879,,0.1598424975268475,0.6224719101123596,0.31306473080136205,81.477,84.375,6.876174,0.08871,0.04473,18.222
TSN,19699738624,1.0706472,0.619,3.62,0.23914507327158832,0.7595505617977528,0.2682425179583765,51.651,21.51751,1.0706472,0.051149998,0.03666,48.934
USB,65468420096,1.2303458,0.992,4.84,0.06598807678184758,0.37303370786516854,0.34139050922233105,34.153,10.4009905,1.2303458,0.11526,0.00988,
UBER,173177241600,7.8851647,1.433,,0.13142957976286224,0.5348314606741573,0.4890147181177425,10.502,14.502626,7.8851647,0.69382006,0.05214,48.566
UDR,15943160832,4.2596693,0.843,4.03,0.189712094568791,0.6808988764044944,0.2719325965609804,9.928,117.47222,4.2596693,0.02848,0.018029999,136.541
ULTA,17705652224,7.244163,1.057,,-0.08469679428949684,0.07640449438202247,0.3507617350789775,54.136,15.482432,7.244163,0.50386,0.16707,77.289
UNP,129246003200,8.078575,1.068,2.51,0.0303276915419333,0.26741573033707866,0.23923161310621388,26.777,19.488289,8.078575,0.42468,0.08991,211.385
UAL,25236457472,2.0058148,1.396,,0.3380710451514909,0.8853932584269663,0.5430378371355552,38.523,7.030937,2.0058148,0.33571997,0.04824,260.978
UPS,81269850112,5.2046247,1.212,6.98,-0.06648370898299684,0.0853932584269663,0.28309322017787936,18.424,13.99854,5.2046247,0.35908002,0.07375,163.185
URI,43705327616,4.972637,1.702,1.1,0.34575847836458196,0.8898876404494382,0.4002885114242726,135.22,17.428719,4.972637,0.30173,0.09315,159.21
UNH,345293783040,3.4661617,0.571,2.15,-0.09379424473971595,0.07415730337078652,0.23090203998110942,109.816,15.933027,3.4661617,0.22700001,0.07044,77.277
UHS,11852547072,1.7404875,1.297,0.43,0.3604024977308317,0.9078651685393259,0.32404062772231984,104.442,10.21236,1.7404875,0.18473,0.075679995,73.981
VLO,38502416384,1.6390449,0.947,3.86,0.24587655255168184,0.7752808988764045,0.4375273769548174,75.001,41.812923,1.6390449,0.03714,0.02456,41.246
VTR,29790181376,2.5953448,0.974,2.91,0.11260567341023019,0.4966292134831461,0.333380765157152,25.434,200.0303,2.5953448,0.01381,0.01915,108.897
VRSK,43312975872,352.10468,0.898,0.58,0.05421699346538596,0.3325842696629214,0.23182070367986968,0.879,46.471474,352.10468,4.68222,0.16698,3178.837
VZ,183870668800,1.8255265,0.383,6.17,0.10477080244665317,0.4786516853932584,0.1976552101225439,23.889,10.383334,1.8255265,0.18416001,0.051469997,169.089
VICI,33666781184,1.2651895,0.77,5.46,-0.010569565217692723,0.18651685393258427,0.2630476197726484,25.182,12.744,1.2651895,0.1012,0.04871,65.738
V,675350315008,17.804152,0.955,0.67,0.057291277904195165,0.3415730337078652,0.23594714778061485,19.801,35.466805,17.804152,0.50655,0.16936001,54.594
VST,46176313344,14.90448,1.176,0.65,1.6575206984106243,0.9977528089887641,0.3678755853272265,9.108,21.513472,14.90448,0.41676,0.063,366.143
VMC,35619201024,4.3788877,0.834,0.74,0.18502233873381388,0.6696629213483146,0.28753621840296495,61.575,37.97606,4.3788877,0.120749995,0.059809998,67.823
WRB,27499515904,3.0846808,0.44,0.44,0.11466050070446918,0.501123595505618,0.24885801657241385,23.5,16.819025,3.0846808,0.20686,0.03687,34.344
GWW,49819537408,14.326408,1.236,0.87,0.13486055325504587,0.5415730337078651,0.25371496808731847,72.388,26.639097,14.326408,0.5416,0.19601999,69.639
WAB,32962289664,3.1787577,1.123,0.53,0.4255322428137439,0.946067415730337,0.29638888029969934,60.596,30.143974,3.1787577,0.106800005,0.05728,41.406
WMT,773846073344,8.526845,0.699,0.95,0.2817569090859422,0.8112359550561797,0.20114045845913092,11.343,40.13278,8.526845,0.21414,0.07124,63.58
DIS,191517278208,1.8357304,1.493,0.98,0.11236298946796179,0.4943820224719101,0.3165228433499323,57.71,34.396107,1.8357304,0.08894,0.04481,39.432
WM,93660463104,10.826589,0.681,1.4,0.18146130931506282,0.6606741573033708,0.18658148857387702,21.498,35.05271,10.826589,0.34013999,0.07004,275.54
WAT,20474701824,10.431434,1.141,,0.10437978002894607,0.4764044943820225,0.29802593699563,32.983,31.221415,10.431434,0.40822,0.11609,78.582
WEC,34345203712,2.6468925,0.452,3.26,-0.009038869549274062,0.18876404494382024,0.20635235837010915,40.659,20.978558,2.6468925,0.12579,0.02987,153.016
WFC,235765334016,1.4543812,1.123,2.19,0.3478433621751042,0.8921348314606742,0.34420888715038866,49.815,13.030575,1.4543812,0.11021,0.01031,
WELL,97556553728,2.8638892,0.926,1.77,0.18278539542430577,0.6674157303370787,0.31759075550565463,52.09,84.76136,2.8638892,0.0348,0.01729,49.196
WST,15307380736,5.701517,1.142,0.39,-0.06180043866947699,0.0898876404494382,0.32694285045301347,37.369,33.44741,5.701517,0.17421,0.1033,11.457
WDC,15385520128,2.9729002,1.481,0.9,0.5520595951785137,0.9730337078651685,0.44015309444065454,14.834,15.102738,2.9729002,0.13558,0.055609997,
WY,19019835392,1.972011,1.167,3.25,-0.03625353716633291,0.13258426966292136,0.2958520122021229,13.291,53.48979,1.972011,0.03706,0.02404,53.8
WSM,19799728128,9.213219,1.566,1.67,0.6007351887223283,0.9752808988764045,0.4497358081864715,17.4,18.217045,9.213219,0.52702,0.16951,62.888
WMB,70403440640,5.65405,0.685,3.39,0.142849821268639,0.5775280898876405,0.26178633899723297,10.198,31.0,5.65405,0.16197,0.03995,184.4
WDAY,69325979648,7.6413703,1.296,,-0.22122487854461634,0.020224719101123594,0.3912931367229425,33.918,132.91281,7.6413703,0.06146,0.01812,37.215
XEL,40725094400,2.055664,0.397,3.2,-0.07387861766164976,0.07865168539325842,0.21435471296694028,34.349,20.767647,2.055664,0.102589995,0.02172,163.558
XYL,29895671808,2.764588,1.097,1.32,0.32576833633729646,0.8674157303370786,0.2742471322461664,44.437,33.113205,2.764588,0.08505,0.04441,19.323
ZBRA,13563350016,3.7614589,1.746,,0.29812646817877936,0.8269662921348314,0.38580471953614964,70.906,25.232735,3.7614589,0.16159001,0.06539,65.113
ZBH,18837108736,1.5201252,0.781,1.02,-0.02365426027870942,0.15955056179775282,0.2723575771618865,62.633,21.157778,1.5201252,0.07318,0.044180002,59.058
ZTS,70908280832,14.974615,0.943,1.28,-0.01933811289464146,0.1707865168539326,0.26184328622910574,10.636,28.594255,14.974615,0.52085996,0.15108,145.628
