,MarketCap,PriceToBook,Beta,DividendYield,Return_6m,Momentum_6m,Volatility,BookValue,PE,PB,ROE,ROA,DebtToEquity
ALGN,13315490816,3.5262415,1.683,,0.549288481312617,0.9885714285714285,0.5466203800341848,51.579,33.12933,3.5262415,0.108430006,0.06719,3.124
ALLE,12206093312,7.5969367,1.036,1.45,-0.04666281728665091,0.44,0.2938431657235596,18.672,19.922754,7.5969367,0.42051998,0.11533,133.636
LNT,15864475648,2.2634318,0.577,3.28,-0.05999569244869928,0.37714285714285717,0.21862626810281885,27.286,22.959106,2.2634318,0.10712,0.02735,149.852
ALL,53662720000,2.6777666,0.316,1.96,-0.1688908654527651,0.14285714285714285,0.26344179505807525,75.675,13.850991,2.6777666,0.19723,0.03111,36.672
GOOGL,1861411536896,5.3775744,1.01,0.55,0.2997163571662518,0.9285714285714286,0.31760316737137534,28.405,17.04799,5.3775744,0.34789002,0.16896999,8.254
GOOG,1863783415808,5.4349585,1.01,0.55,0.30312224986849967,0.9314285714285714,0.3173661974339387,28.405,17.249163,5.4349585,0.34789002,0.16896999,8.254
AMZN,2049602093056,6.69882,1.308,,0.3283921129130601,0.9485714285714286,0.38008606705500475,28.82,31.49429,6.69882,0.2524,0.07632,51.641
AMCR,20897019904,3.4208553,0.78,5.6,-0.1787119872169796,0.12285714285714286,0.25214573875904517,2.666,16.285713,3.4208553,0.20796,0.04917,241.41
AEE,26325176320,2.1546288,0.524,2.85,-0.06552516262367553,0.3457142857142857,0.20815267181477354,45.205,21.59645,2.1546288,0.10159001,0.02686,158.916
AEP,55919534080,2.0460498,0.435,3.46,-0.11745712773494871,0.22285714285714286,0.21045562512084473,51.162,20.208494,2.0460498,0.10421,0.028900001,171.503
AXP,199324581888,6.391903,1.239,1.19,0.06131943766932968,0.7171428571428572,0.3548055429373377,44.511,19.8819,6.391903,0.34273,0.03727,170.351
AIG,47495356416,1.154428,0.7,2.2,-0.11499467217378263,0.22857142857142856,0.3637218253907041,71.386,20.100002,1.154428,0.057439998,0.0072600003,21.112
AMT,102976315392,29.13124,0.878,3.1,-0.12625531125494818,0.21142857142857144,0.2681560600262636,7.551,35.53635,29.13124,0.28421,0.04533,446.681
AWK,28655063040,2.720255,0.728,2.24,-0.015468509969590684,0.54,0.23100762410767864,54.017,26.765028,2.720255,0.10428,0.03475,137.735
AMP,46866710528,8.665904,1.27,1.33,-0.05610090546815019,0.3914285714285714,0.3267759438396599,56.795,16.729435,8.665904,0.58108,0.022219999,74.235
AME,39653470208,3.9772596,1.124,0.73,0.06064130085509756,0.7142857142857143,0.22961138098167158,43.183,28.109655,3.9772596,0.14964,0.07521,21.761
AMGN,142954512384,23.030146,0.497,3.45,-0.22621664802368285,0.06857142857142857,0.2237348743097999,11.544,24.213114,23.030146,1.0567299,0.07037,924.456
APH,98008760320,9.495187,1.103,0.82,-0.015063791870669708,0.5428571428571428,0.2534922058559658,8.518,39.262135,9.495187,0.27526,0.118219994,69.096
ADI,102919979008,2.9346626,0.985,1.98,0.11084572577821589,0.7942857142857143,0.3148613903022114,70.71,66.08598,2.9346626,0.04429,0.02616,21.725
ANSS,29341116416,4.7480435,1.214,,0.3433070842175056,0.9571428571428572,0.3491270344696938,70.29,49.442963,4.7480435,0.102299996,0.06059,13.932
AON,76511862784,10.932092,0.89,0.83,0.034452494337278504,0.6628571428571428,0.24300268568127203,32.411,30.597584,10.932092,0.72012,0.06008,254.468
APA,6047022080,1.1570934,1.19,6.46,-0.3039848153701231,0.02,0.6329273725098318,14.45,7.3656387,1.1570934,0.26176,0.082320005,84.961
APO,75700101120,4.5578423,1.654,1.58,0.04546437940153773,0.6857142857142857,0.3814364993237734,29.062,18.070942,4.5578423,0.18686001,0.01521,90.49
AAPL,2965204369408,44.403934,1.275,0.53,0.27941115205344597,0.92,0.31455511534960134,4.471,30.923676,44.403934,1.38015,0.23809999,146.994
AMAT,126423949312,6.7877865,1.705,1.18,0.31229092322608204,0.94,0.441741811434972,22.925,20.341177,6.7877865,0.35186002,0.15558,35.372
APTV,13492728832,1.5475478,1.445,,-0.11454651043930801,0.23142857142857143,0.42510322546990376,40.044,10.125817,1.5475478,0.15237,0.05728,91.193
ACGL,35509223424,1.707207,0.55,,0.18124785447068964,0.8714285714285714,0.2977421057620449,55.377,9.69641,1.707207,0.18415001,0.03801,12.662
ADM,23316236288,1.0531455,0.674,4.26,-0.26015172623140836,0.04285714285714286,0.2650275848873546,46.081,17.088028,1.0531455,0.05888,0.01791,55.504
ANET,108662194176,10.743821,1.387,,0.24657829860459288,0.9085714285714286,0.3960487626114767,8.053,36.50633,10.743821,0.33681,0.15675001,
AJG,86591995904,3.8802578,0.781,0.77,0.0415163544436075,0.6742857142857143,0.22190596580757405,87.154,52.10786,3.8802578,0.092980005,0.026770001,60.048
AIZ,9955356672,1.9174472,0.581,1.62,-0.032775795983482126,0.4828571428571429,0.28109449207183257,102.068,15.254092,1.9174472,0.13204001,0.01705,39.809
T,200325496832,1.9309196,0.612,3.95,-0.14435784189996811,0.18857142857142858,0.24088918055470285,14.418,17.079754,1.9309196,0.10885,0.041739997,119.246
ATO,25374259200,2.0414784,0.726,2.14,-0.043262738823762935,0.4514285714285714,0.22071224374960968,78.306,22.902578,2.0414784,0.09186,0.03644,64.747
ADSK,61504909312,23.471588,1.473,,0.04160267794181615,0.6771428571428572,0.39487876335360084,12.248,56.038986,23.471588,0.49687,0.085260004,97.634
ADP,124910624768,21.353132,0.775,2.02,-0.1673475005357027,0.14857142857142858,0.2488583987989137,14.411,31.496416,21.353132,0.76289004,0.055710003,74.577
AVB,29261099008,2.4523911,0.875,3.37,0.055597117469980965,0.7057142857142857,0.2640616322836736,83.808,25.531675,2.4523911,0.096920006,0.029059999,71.138
AVY,13461837824,6.2321305,0.887,2.19,-0.1480281708701201,0.18285714285714286,0.2902060508405523,27.631,19.815882,6.2321305,0.31949,0.08647,159.369
AXON,53294030848,22.534235,1.24,,0.0600243032800168,0.7114285714285714,0.48418753947636245,30.38,142.32642,22.534235,0.15166001,0.00677,80.08
BKR,36152471552,2.1205254,0.937,2.53,0.011549210077612617,0.6314285714285715,0.43192974602238926,17.208,12.453925,2.1205254,0.18035999,0.05787,35.011
BALL,14720417792,2.6483438,1.104,1.58,-0.046300924953634,0.44285714285714284,0.32029878245470506,19.684,29.619318,2.6483438,0.08219,0.04257,126.809
BAC,314757283840,1.1485187,1.28,2.54,-0.23383606765765808,0.05714285714285714,0.3271474569280829,36.386,12.4746275,1.1485187,0.094560005,0.00841,
BDX,47926423552,1.8987601,0.34,2.49,0.03724396871952087,0.6657142857142857,0.22203462593718168,88.068,32.40698,1.8987601,0.058870003,0.03687,76.344
BRK-B,1108764000256,0.0011293134,0.869,,0.025354584173431026,0.6457142857142857,0.19653335942626615,454913.6,13.6924305,0.0011293134,0.13187,0.05789,19.175
BBY,14574580736,5.1833167,1.296,5.56,-0.11389153058741103,0.23714285714285716,0.377195483922937,13.283,16.086447,5.1833167,0.31633,0.072859995,144.836
TECH,7894914560,3.8945644,1.457,0.66,0.0010843255079778069,0.6057142857142858,0.3578560061181547,12.823,60.168674,3.8945644,0.0653,0.05235,20.986
BIIB,17315213312,1.019621,0.124,,0.03774750304301333,0.6685714285714286,0.5286991939352514,115.896,11.676877,1.019621,0.09191,0.0543,38.997
BLK,143153512448,3.0126286,1.426,2.26,-0.04995902181097158,0.4257142857142857,0.29201572965055955,306.523,22.446281,3.0126286,0.13932,0.036679998,28.41
BX,169112125440,13.5067835,1.662,2.97,0.00640979947975951,0.6257142857142857,0.39933069652995323,10.32,42.367783,13.5067835,0.26345,0.11889,73.101
BK,61462937600,1.6265289,1.047,2.24,-0.06477154047956192,0.3514285714285714,0.30527330710118133,52.818,14.014682,1.6265289,0.11229,0.01082,
BSX,152176230400,6.8500266,0.688,,0.15730337078651685,0.8485714285714285,0.26438299430394824,15.016,75.08029,6.8500266,0.09498999,0.05283,52.163
BMY,94529462272,5.4359274,0.4,5.21,-0.1683121478569349,0.1457142857142857,0.20062040116647323,8.545,17.332088,5.4359274,0.31986,0.07237,293.85
AVGO,978945966080,3.5156448,1.059,1.15,0.5387223108547585,0.9857142857142858,0.322655455083186,59.221,96.837204,3.5156448,0.14845,0.069759995,166.032
BR,27838730240,11.659369,0.992,1.49,0.054078505496937615,0.7028571428571428,0.24396219273093378,20.327,35.585587,11.659369,0.33918,0.09024,152.819
BRO,31905202176,4.683805,0.873,0.54,0.0980960860985172,0.7828571428571428,0.2534200854170342,23.767,31.008358,4.683805,0.16519,0.05683,59.026
BF-B,16382706688,4.285361,0.645,2.63,-0.1257698760530572,0.21428571428571427,0.2282816112888324,8.088,16.583733,4.285361,0.27985,0.0896,74.889
BLDR,12236221440,2.8786852,1.794,,0.8297536508014539,0.9971428571428571,0.48167141370463096,38.462,14.194872,2.8786852,0.19621,0.07772,116.805
BG,10362424320,0.90456194,0.665,3.58,-0.11448331349623642,0.2342857142857143,0.31671015252431645,85.511,9.929397,0.90456194,0.09861,0.0313,66.083
CHRW,10563496960,6.1009393,0.925,2.83,-0.009588290564383104,0.5571428571428572,0.2890353958909845,14.583,21.23389,6.1009393,0.3211,0.0887,99.658
CDNS,83490775040,17.480135,1.045,,0.42117168124845855,0.9771428571428571,0.35382122863051135,17.493,77.41266,17.480135,0.25921,0.12727,51.864
CPT,12604747776,2.783138,0.809,3.53,-0.095485127549321,0.28285714285714286,0.2491447859191495,42.391,108.23853,2.783138,0.025999999,0.02076,79.752
CPB,10531788800,2.6918678,0.138,4.42,-0.024494217918056827,0.5057142857142857,0.22802646093692602,13.121,20.416185,2.6918678,0.13423,0.064959995,205.496
COF,71904378880,1.2251396,1.135,1.29,0.053131765356013265,0.7,0.4123506347155885,153.256,15.7781515,1.2251396,0.08028,0.00999,
KMX,10092411904,1.6233207,1.449,,0.0698747708595788,0.7285714285714285,0.4276635123026646,40.719,20.5919,1.6233207,0.08128,0.01806,311.168
CCL,27354624000,2.8826385,2.508,,0.21538465450971556,0.8885714285714286,0.7289119720384258,7.004,13.025807,2.8826385,0.2587,0.048130002,309.246
CARR,61246230528,4.4339623,1.332,1.29,-0.03779987433219111,0.46285714285714286,0.326895853633594,16.112,47.626667,4.4339623,0.11125,0.03244,81.85
CAT,153143967744,8.559037,1.346,1.76,-0.10170409252426335,0.26571428571428574,0.3053699998140095,38.044,15.883903,8.559037,0.55646,0.09403,213.547
CBOE,24263049216,5.4511023,0.434,1.08,0.09225355663664062,0.7714285714285715,0.25815968794082206,42.507,30.448095,5.4511023,0.19018,0.09319,36.019
CBRE,37737111552,4.510922,1.303,,-0.018833409085126224,0.5285714285714286,0.3558570664466871,28.063,38.594513,4.510922,0.11921,0.038900003,100.422
CDW,23578386432,10.205897,0.908,1.42,-0.052655674770753357,0.4114285714285714,0.3015332732615816,17.533,22.173483,10.205897,0.48707,0.07545,272.795
COR,54820777984,46.48489,0.6,0.72,0.034060146798689094,0.66,0.2376033146573171,6.088,32.716763,46.48489,1.4178,0.02974,827.73
CNC,31244492800,1.1190319,0.481,,-0.2307509612657746,0.06285714285714286,0.31915314403599904,56.111,9.261062,1.1190319,0.12527001,0.03858,65.384
CNP,24503410688,2.236787,0.613,2.25,-0.05970744401074843,0.38,0.24630975954568957,16.783,25.364864,2.236787,0.092209995,0.02971,202.529
CF,13718546432,2.8084106,0.921,2.48,-0.427808044106869,0.005714285714285714,0.4251224764265193,29.344,12.227004,2.8084106,0.20794001,0.08705,45.169
CRL,6816767488,2.1339831,1.502,,-0.18020878355786796,0.12,0.3701982632685901,65.038,660.9047,2.1339831,-0.00671,0.04265,92.213
CHTR,56388431872,3.4706995,1.111,,-0.14861921186421548,0.1742857142857143,0.31811863002307994,115.749,11.205858,3.4706995,0.33116,0.05639,465.632
CVX,241903255552,1.6084226,0.806,5.04,-0.143742245764313,0.19142857142857142,0.3131856287566034,86.103,15.845539,1.6084226,0.10079,0.05233,19.777
CMG,66990739456,19.226606,1.116,,0.34108530512241264,0.9542857142857143,0.33672764413740774,2.586,44.0,19.226606,0.45574,0.1435,132.72
CB,116162461696,1.7674749,0.582,1.25,-0.12654831353622728,0.2057142857142857,0.2614658577197452,164.008,13.956668,1.7674749,0.12855,0.0271,29.874
CHD,22551584768,4.9542823,0.545,1.28,0.1739714263485426,0.8571428571428571,0.21404051908041002,18.483,39.30043,4.9542823,0.13354999,0.08238,52.837
CI,89081503744,2.237386,0.482,1.81,-0.203775723355551,0.08857142857142856,0.2900671982417892,149.04,18.59788,2.237386,0.13206,0.040260002,75.34
CINF,23101730816,1.6840043,0.739,2.4,-0.08932756036269326,0.3028571428571429,0.3377625430400577,87.767,16.100218,1.6840043,0.10974,0.03222,6.4
CTAS,86709223424,18.876581,1.085,0.73,0.056158230217629515,0.7085714285714285,0.27480988110872123,11.376,49.939533,18.876581,0.40296,0.15531999,58.617
CSCO,237782384640,5.2209992,0.888,2.75,0.04627240155892957,0.6885714285714286,0.2521834631305346,11.448,26.214912,5.2209992,0.20019,0.065560006,71.21
C,133447155712,0.6876672,1.285,3.19,-0.03765652941429486,0.4657142857142857,0.3488775247613389,103.902,11.287519,0.6876672,0.06435,0.00541,
CFG,16964347904,0.7524958,1.072,4.41,-0.3528920112536019,0.014285714285714285,0.418093879346919,51.987,12.419047,0.7524958,0.06367,0.00703,
CLX,16609573888,615.34247,0.598,3.58,0.09266487124034166,0.7742857142857142,0.27184838503545067,0.219,24.193893,615.34247,3.18652,0.11598,1549.474
CME,102468083712,3.783313,0.466,3.79,0.0697620813343269,0.7257142857142858,0.237648194992949,75.159,28.606642,3.783313,0.13387,0.01762,14.045
CMS,21620682752,2.6653883,0.408,2.93,-0.030355112009786637,0.48857142857142855,0.20839512351107595,27.118,21.384615,2.6653883,0.11234,0.03091,190.138
KO,303537094656,11.583443,0.474,2.82,-0.025463746574384976,0.5,0.18490411400269627,6.088,28.321283,11.583443,0.38776,0.088929996,180.05
CTSH,39026216960,2.6197014,0.928,1.59,0.05249544486580003,0.6971428571428572,0.28868269197894597,30.221,16.667368,2.6197014,0.16605,0.10094,7.913
CL,72783814656,200.46873,0.392,2.29,-0.0015435860199407546,0.5857142857142857,0.17566086441403062,0.448,25.441925,200.46873,4.51259,0.16023001,1128.104
CMCSA,127879225344,1.480185,0.967,3.84,0.11742569817159855,0.8057142857142857,0.26929885288361516,23.139,8.435961,1.480185,0.18049,0.05451,113.542
CAG,11022287872,1.2555053,0.178,6.09,-0.05203378990807492,0.42,0.221365000698954,18.391,33.955883,1.2555053,0.03658,0.05133,92.778
COP,111992815616,1.7443783,0.645,3.56,-0.1811532437831945,0.11428571428571428,0.4184171141189852,50.786,11.343149,1.7443783,0.1666,0.08781999,36.457
ED,38796673024,1.6299345,0.276,3.06,-0.030148750570307394,0.49142857142857144,0.20219549635681167,66.064,19.903883,1.6299345,0.08331,0.03111,110.23
CEG,85051965440,6.555939,1.009,0.58,-0.052046908630437906,0.41714285714285715,0.4258474257774293,41.393,28.595364,6.555939,0.23974001,0.0467,62.682
COO,16450460672,2.0235136,1.082,,0.2172222090400534,0.8942857142857142,0.28377726929220376,40.657,39.74396,2.0235136,0.05251,0.03797,31.251
CPRT,59434041344,7.1593156,1.202,,0.36235253863239203,0.96,0.2811784236872444,8.593,41.28859,7.1593156,0.19184999,0.12133,1.434
GLW,38609715200,3.4074078,1.078,2.5,-0.06007563576458088,0.3742857142857143,0.29539792731225384,13.23,86.692314,3.4074078,0.048660003,0.03592,73.266
CPAY,23065335808,6.663206,0.979,,0.19873818958074993,0.88,0.3380962905009828,49.119,22.983849,6.663206,0.30040002,0.06493,233.864
CTVA,46301585408,1.9537148,0.718,1.09,-0.17434610143074655,0.12857142857142856,0.295243127038122,34.698,55.565575,1.9537148,0.04659,0.03079,16.647
CSGP,31460114432,3.687933,0.893,,0.018913780919279154,0.6371428571428571,0.35586628855264457,20.22,266.3214,3.687933,0.01474,0.0014300001,13.085
COST,447272419328,17.489115,0.99,0.52,-0.027217161715063748,0.4942857142857143,0.2391655911410237,57.641,58.88376,17.489115,0.32894,0.087349996,31.431
CTRA,17852674048,1.256311,0.305,3.89,-0.15589175529507554,0.16,0.41198938950611824,18.618,13.678362,1.256311,0.09404001,0.04621,31.773
CSX,53989527552,4.4365544,1.22,1.83,-0.01754739687283072,0.5342857142857143,0.2577783115435233,6.478,17.107143,4.4365544,0.26121,0.07445,162.012
CMI,42250838016,3.8677173,1.014,2.44,-0.14904111390909863,0.17142857142857143,0.26934105455192564,79.3,15.116312,3.8677173,0.26187,0.07728,67.789
CVS,84718395392,1.0986253,0.6,3.98,-0.3068416808881637,0.017142857142857144,0.2469848837227429,60.958,15.983294,1.0986253,0.06934,0.02309,105.321
DHR,135784071168,2.6700723,0.834,0.66,-0.0998036595336015,0.26857142857142857,0.2765989128021996,71.058,36.76938,2.6700723,0.07219,0.03928,34.562
DRI,23219128320,10.546431,0.738,2.83,0.133912125767879,0.8228571428571428,0.3585673088447126,18.813,22.36866,10.546431,0.48222,0.07198,357.83
DVA,11049867264,95.585106,1.141,,0.32184224797629385,0.9428571428571428,0.351288560532274,1.504,13.39795,95.585106,0.5174,0.071490005,576.988
DAY,9066851328,3.4785008,1.172,,-0.026360979961266334,0.49714285714285716,0.46488946354622196,16.303,515.5455,3.4785008,0.01031,0.00551,47.498
DECK,18375278592,6.9841366,1.11,,0.19629017252546666,0.8771428571428571,0.41248382385112115,17.335,19.65422,6.9841366,0.39797002,0.19806999,9.77
DE,133698543616,5.9476953,1.094,1.37,-0.19572218887587992,0.10285714285714286,0.3200348202398957,82.822,21.815767,5.9476953,0.27745,0.0496,289.674
DAL,31563845632,2.029813,1.46,1.32,0.05114124033067823,0.6942857142857143,0.4710152391277678,23.815,8.570922,2.029813,0.27521,0.04735,151.356
DVN,20927492096,1.4380442,1.046,3.17,-0.2790715313094446,0.03428571428571429,0.5639231733221448,22.621,7.4100227,1.4380442,0.20963,0.09558,60.969
DXCM,33199699968,14.646255,1.435,,0.0832503169872109,0.7571428571428571,0.45360647770228124,5.781,63.66165,14.646255,0.23716,0.05975,113.968
FANG,40551104512,1.02966,1.035,4.04,-0.10324940691613707,0.26,0.5673478194227013,133.918,8.575249,1.02966,0.14668,0.07135,33.594
DLR,57156997120,2.72766,0.949,2.92,-0.01445666301125056,0.5457142857142857,0.30425679943312806,61.067,158.6381,2.72766,0.01849,0.00997,79.552
DFS,47831687168,2.670873,1.146,1.48,-0.01755029561694414,0.5314285714285715,0.4137114231423231,71.164,10.147892,2.670873,0.28472,0.03185,76.665
DG,20160344064,2.719236,0.277,2.54,-0.35664812877071994,0.011428571428571429,0.2752267972504212,33.708,17.937378,2.719236,0.15890001,0.03917,235.555
DLTR,17961349120,4.621749,0.871,,-0.11563141598229522,0.2257142857142857,0.37035461628775324,18.493,17.695652,4.621749,0.18466999,0.04654,196.877
D,46980255744,1.7817523,0.57,4.84,-0.14924513401841788,0.16857142857142857,0.22027792803883756,30.919,21.270271,1.7817523,0.07719,0.02863,145.196
DASH,77765320704,9.219331,1.679,,0.2667791432607623,0.9171428571428571,0.7214329642220649,19.906,229.40001,9.219331,0.04336,0.01424,6.278
DOV,24152240128,3.383723,1.275,1.2,-0.024019071484624004,0.5085714285714286,0.258070100255047,52.061,23.394423,3.383723,0.16876,0.06711,41.649
DOW,20838291456,1.2412632,0.94,9.84,-0.006905154116573231,0.5628571428571428,0.3205983089894233,23.75,73.7,1.2412632,0.020599999,0.01827,103.62
DHI,37485297664,1.5481522,1.456,1.3,0.2980586173637897,0.9257142857142857,0.38498881985791705,78.823,9.251706,1.5481522,0.17649001,0.098900005,26.598
DTE,28247076864,2.3695295,0.469,3.15,-0.044275267020398926,0.44571428571428573,0.21353772412270655,57.446,18.394594,2.3695295,0.13295999,0.02915,196.504
DUK,93527343104,1.8813322,0.376,3.41,-0.08175421449588376,0.3171428571428571,0.20118122043292766,63.96,19.955223,1.8813322,0.09478,0.02841,168.902
DD,27943178240,1.2237453,1.06,2.54,-0.019040143390902778,0.5257142857142857,0.31036072295048955,54.562,2225.6665,1.2237453,0.00199,0.03362,33.114
EMN,8948150272,1.5234613,1.304,4.41,-0.07050981466975043,0.34,0.32893200108941023,50.871,9.872612,1.5234613,0.16032,0.059520002,86.003
ETN,121252126720,6.551994,1.129,1.38,0.1153054338337409,0.8,0.271357268366468,47.294,31.268415,6.551994,0.20812,0.07821,58.004
EBAY,32033267712,6.5017304,1.291,1.66,0.004742089716059402,0.62,0.3431657899550741,10.691,16.709135,6.5017304,0.36479,0.067779996,145.01
ECL,71665549312,10.771165,1.056,1.02,0.17540898109320496,0.8628571428571429,0.2878292165034026,23.458,34.37687,10.771165,0.24774,0.07764,103.915
EIX,21619888128,1.4435452,0.77,5.94,0.07331528487012283,0.7342857142857143,0.25280785896615976,38.925,7.9476657,1.4435452,0.15001,0.02796,210.459
EW,43220688896,4.264136,1.125,,0.13867742277110828,0.8342857142857143,0.3209300903290061,17.279,30.44628,4.264136,0.16511999,0.084180005,6.863
EA,39952740352,6.169511,0.746,0.49,0.004002610948820182,0.6085714285714285,0.25558496496738137,24.848,36.070587,6.169511,0.16131,0.078379996,29.502
ELV,91408785408,2.1478512,0.665,1.64,-0.09374848941387362,0.2914285714285714,0.27884089110810334,188.365,15.736289,2.1478512,0.14175001,0.0493,70.397
EMR,63466950656,3.2890122,1.248,1.92,-0.14819169792885148,0.18,0.27461631251160695,34.22,31.704227,3.2890122,0.08335,0.04718,77.857
ENPH,6662035456,8.21602,1.801,,-0.401859018231081,0.008571428571428572,0.7115289365315403,6.18,46.58257,8.21602,0.17132,0.03012,152.289
ETR,35719782400,2.3522737,0.603,2.85,-0.11908619353847424,0.22,0.23451406613257153,35.251,26.834951,2.3522737,0.08853,0.03068,199.493
EOG,60647854080,2.075225,0.795,3.61,-0.20796140069391783,0.08285714285714285,0.4675201712279934,53.546,10.288889,2.075225,0.20899999,0.105059996,17.15
EPAM,10028465152,2.7751226,1.709,,-0.25004361048305507,0.04857142857142857,0.5704888483268327,63.817,22.618135,2.7751226,0.11568,0.08141,4.341
EQT,33295577088,1.6070036,0.591,1.17,-0.1694612229134308,0.14,0.5578787587645938,34.611,91.18032,1.6070036,0.022969998,0.0125,34.392
EFX,33522552832,6.729916,1.675,0.75,0.1080006785523746,0.7885714285714286,0.32983683006290077,40.106,55.08367,6.729916,0.12519,0.05641,97.097
EQIX,84553768960,6.087811,0.963,2.15,0.13343190336685684,0.82,0.29593926691908484,141.987,90.04063,6.087811,0.07059,0.03119,141.235
EQR,27389065216,2.4084852,0.91,3.93,-0.008908874253500404,0.56,0.2849336574867616,29.039,26.694658,2.4084852,0.08901,0.02643,70.333
ERIE,18468792320,8.933631,0.369,1.5,-0.19672563150632294,0.1,0.262164954164904,39.536,30.034014,8.933631,0.3238,0.16288,0.615
ESS,19519631360,3.2663178,0.8,3.61,0.044225693215075704,0.6828571428571428,0.2827718706331602,86.547,27.025812,3.2663178,0.12810999,0.028299998,118.416
EG,14803777536,1.0460888,0.578,2.34,0.029488159792856853,0.6514285714285715,0.291637076932633,332.706,17.57778,1.0460888,0.06122,0.01207,25.368
EVRG,15316563968,1.5383726,0.505,3.83,0.00573906565469322,0.6228571428571429,0.22565894867015104,43.286,17.56992,1.5383726,0.09047,0.02912,144.484
ES,23145254912,1.5083679,0.629,4.84,-0.12446766496193945,0.21714285714285714,0.22210301432313734,41.767,27.631578,1.5083679,0.05617,0.03091,189.941
EXC,45641302016,1.6532582,0.513,3.45,0.004075325215232041,0.6114285714285714,0.2335286597571553,27.346,16.80669,1.6532582,0.10099,0.02755,174.861
EXPE,19984332800,12.958889,1.623,0.96,-0.03699361867876181,0.4685714285714286,0.48548641531643355,12.089,17.52349,12.958889,0.52188,0.04084,278.63
EXPD,14917569536,6.526291,1.087,1.43,-0.006534381084279783,0.5657142857142857,0.2640819820273871,16.717,18.122923,6.526291,0.37695,0.14770001,25.721
EXR,32884676608,2.2682397,1.154,4.4,-0.04747359515345314,0.4342857142857143,0.29069374337536213,65.434,34.516277,2.2682397,0.063930005,0.03329,89.649
XOM,462467465216,1.7603058,0.475,3.79,-0.04958259911418579,0.42857142857142855,0.34783822860557645,60.961,14.232095,1.7603058,0.14302,0.061979998,13.918
FFIV,15510552576,4.719936,0.999,,-0.023828642035059158,0.5114285714285715,0.3161184848808906,57.219,25.62334,4.719936,0.19892,0.08076,8.051
FDS,17251510272,8.396809,0.873,1.0,-0.12694744979389247,0.20285714285714285,0.2666413403614486,54.142,32.265434,8.396809,0.28119,0.10808,80.856
FAST,45086609408,12.218249,1.009,2.24,0.08679434949031768,0.7628571428571429,0.2489344543245707,6.433,39.3,12.218249,0.32351002,0.20121,13.435
FRT,8077315584,2.6594987,1.12,4.62,-0.18560616139495192,0.11142857142857143,0.3645987266053947,35.157,27.33918,2.6594987,0.094469994,0.0317,133.513
FDX,52191850496,1.9574419,1.375,2.56,0.23704045755602718,0.9028571428571428,0.3621949024537071,111.283,13.708622,1.9574419,0.14762,0.04879,
FIS,41159442432,2.7354305,1.096,2.12,-0.17314647022959523,0.13428571428571429,0.3656088900770341,28.639,49.898087,2.7354305,0.05246,0.034360003,80.216
FITB,24930824192,1.3628402,0.914,4.03,-0.295775522965513,0.02857142857142857,0.40465012977005965,27.406,11.857142,1.3628402,0.11715,0.01081,
FSLR,15087085568,1.8427359,1.464,,0.29003157185992956,0.9228571428571428,0.5284950438637726,76.343,11.95242,1.8427359,0.16766001,0.07502,7.7
FE,24534898688,1.9523283,0.397,4.14,-0.04697117397421794,0.43714285714285717,0.27953524641478017,21.774,22.611702,1.9523283,0.09274,0.02962,178.805
