,MarketCap,PriceToBook,Beta,DividendYield,Return_6m,Momentum_6m,Volatility,BookValue,PE,PB,ROE,ROA,DebtToEquity
SNPS,74666000384,8.024394,1.163,,0.12598708803993738,0.35909090909090907,0.3376203601317399,60.179,58.110706,8.024394,0.15951,0.06647,7.147
SYY,34296203264,17.843632,0.812,3.06,0.15664337512833776,0.4090909090909091,0.4181455343044489,3.965,18.281654,17.843632,0.93613,0.085710004,751.105
TMUS,276834058240,4.538026,0.681,1.4,0.07429887912932896,0.25681818181818183,0.27198189876096357,53.726,23.78634,4.538026,0.19351,0.055999998,199.152
TROW,20432105472,1.9722682,1.519,5.56,0.32846903327691807,0.725,0.2735702089176004,47.022,10.526673,1.9722682,0.18447,0.109910004,4.48
TPR,16149240832,12.075851,1.429,1.87,0.5506899690429454,0.9340909090909091,0.5124224439030677,6.46,22.677326,12.075851,0.40273,0.08167,274.983
TRGP,34613669888,14.154174,1.22,2.52,0.6383229122671099,0.9590909090909091,0.5911488941773311,11.273,29.3849,14.154174,0.41976002,0.074439995,630.027
TGT,43800305664,2.9944398,1.265,4.69,0.2728545656569995,0.6363636363636364,0.2641475038168682,32.193,10.880362,2.9944398,0.2912,0.06341,135.518
TEL,45336109056,3.7589438,1.228,1.9,0.2015684746554888,0.4818181818181818,0.299333198085029,40.671,33.234783,3.7589438,0.1122,0.08149,46.476
TDY,22724886528,2.2892532,1.066,,0.11088964937021148,0.32727272727272727,0.3138458998698664,211.842,27.743708,2.2892532,0.086210005,0.045500003,29.853
TER,12419716096,4.4466143,1.7,0.64,0.19722629018084906,0.475,0.45456783622670766,17.411,21.93201,4.4466143,0.21551001,0.105579995,2.458
TSLA,960683573248,12.864907,2.434,,0.065111992523985,0.23863636363636365,0.7156194063096226,23.184,171.4138,12.864907,0.087740004,0.03724,17.407
TXN,156502474752,9.545102,0.955,3.3,0.20256370536667292,0.48409090909090907,0.2934917967757801,18.048,32.688805,9.545102,0.29189,0.10038,78.313
TPL,29912418304,26.398638,1.206,0.48,1.5889422222222223,1.0,0.5354691013530213,49.298,65.89367,26.398638,0.39523998,0.2672,
TXT,13072830464,1.7973541,1.205,0.11,0.474608987703703,0.8954545454545455,0.4444459937892347,40.287,16.30856,1.7973541,0.11699,0.04261,56.371
TMO,152179163136,3.081162,0.826,0.42,-0.013063435818965631,0.09545454545454546,0.2735672518229212,130.837,23.64399,3.081162,0.13704,0.050019998,69.231
TJX,143022374912,17.084557,0.937,1.32,0.07068230435734602,0.25,0.34403193432321894,7.498,30.070423,17.084557,0.61982,0.12810001,152.246
TSCO,27271849984,12.185273,0.817,1.81,0.312542927318568,0.6909090909090909,0.29418552427979694,4.21,25.522388,12.185273,0.49624002,0.091120005,257.388
TT,90262077440,12.075366,1.147,0.92,0.3166474772415683,0.7,0.2912286176518862,33.517,33.33855,12.075366,0.38632,0.113570005,63.469
TRV,61116985344,2.1682515,0.546,1.64,0.21091909369164294,0.5181818181818182,0.2930065467312062,124.409,14.6922655,2.1682515,0.16052,0.02691,28.495
TRMB,16252206080,2.9143493,1.677,,0.29743588610935906,0.675,0.35521466417801095,23.374,11.112561,2.9143493,0.30996,0.03192,25.668
TYL,24159940608,6.876174,0.879,,-0.0565816014184003,0.05909090909090909,0.30465216428829833,81.477,84.375,6.876174,0.08871,0.04473,18.222
TSN,19699738624,1.0706472,0.619,3.62,0.25596818884809075,0.6090909090909091,0.3004480268178054,51.651,21.51751,1.0706472,0.051149998,0.03666,48.934
USB,65468420096,1.2303458,0.992,4.84,0.4028248462329772,0.8204545454545454,0.39617186107273056,34.153,10.4009905,1.2303458,0.11526,0.00988,
UBER,173177241600,7.8851647,1.433,,0.0051261497491265,0.12045454545454545,0.4991110631112591,10.502,14.502626,7.8851647,0.69382006,0.05214,48.566
UDR,15943160832,4.2596693,0.843,4.03,0.2650516837400696,0.6295454545454545,0.3436153534331819,9.928,117.47222,4.2596693,0.02848,0.018029999,136.541
ULTA,17705652224,7.244163,1.057,,0.22002197821034788,0.5454545454545454,0.4195391135798083,54.136,15.482432,7.244163,0.50386,0.16707,77.289
UNP,129246003200,8.078575,1.068,2.51,0.1046214675056033,0.31363636363636366,0.2648588639330542,26.777,19.488289,8.078575,0.42468,0.08991,211.385
UAL,25236457472,2.0058148,1.396,,0.3172185248102272,0.7022727272727273,0.7376466427802207,38.523,7.030937,2.0058148,0.33571997,0.04824,260.978
UPS,81269850112,5.2046247,1.212,6.98,0.27697731428861144,0.6431818181818182,0.31863670738459354,18.424,13.99854,5.2046247,0.35908002,0.07375,163.185
URI,43705327616,4.972637,1.702,1.1,0.45743001327678534,0.8795454545454545,0.4483475921078829,135.22,17.428719,4.972637,0.30173,0.09315,159.21
UNH,345293783040,3.4661617,0.571,2.15,0.2121484940581098,0.5227272727272727,0.2522586517569268,109.816,15.933027,3.4661617,0.22700001,0.07044,77.277
UHS,11852547072,1.7404875,1.297,0.43,0.21848101364595243,0.5386363636363637,0.3663230509448931,104.442,10.21236,1.7404875,0.18473,0.075679995,73.981
VLO,38502416384,1.6390449,0.947,3.86,0.4924236157119396,0.9022727272727272,0.5824651683475883,75.001,41.812923,1.6390449,0.03714,0.02456,41.246
VTR,29790181376,2.5953448,0.974,2.91,0.2131240228568012,0.5272727272727272,0.4609751223932591,25.434,200.0303,2.5953448,0.01381,0.01915,108.897
VRSK,43312975872,352.10468,0.898,0.58,-0.133803868427728,0.01818181818181818,0.2535147757432294,0.879,46.471474,352.10468,4.68222,0.16698,3178.837
VZ,183870668800,1.8255265,0.383,6.17,-0.049246803583172925,0.06363636363636363,0.15847131708421147,23.889,10.383334,1.8255265,0.18416001,0.051469997,169.089
VICI,33666781184,1.2651895,0.77,5.46,0.26427777534694524,0.625,0.34354273662385526,25.182,12.744,1.2651895,0.1012,0.04871,65.738
V,675350315008,17.804152,0.955,0.67,0.07730586197324156,0.2590909090909091,0.24746105988213665,19.801,35.466805,17.804152,0.50655,0.16936001,54.594
VST,46176313344,14.90448,1.176,0.65,-0.14710767376696537,0.011363636363636364,0.42561862186434196,9.108,21.513472,14.90448,0.41676,0.063,366.143
VMC,35619201024,4.3788877,0.834,0.74,0.2955491709046157,0.6727272727272727,0.35269576897689897,61.575,37.97606,4.3788877,0.120749995,0.059809998,67.823
WRB,27499515904,3.0846808,0.44,0.44,0.21051819410699907,0.5159090909090909,0.2989909070702728,23.5,16.819025,3.0846808,0.20686,0.03687,34.344
GWW,49819537408,14.326408,1.236,0.87,0.12455063272318327,0.3522727272727273,0.2563344599244013,72.388,26.639097,14.326408,0.5416,0.19601999,69.639
WAB,32962289664,3.1787577,1.123,0.53,0.14381852593638297,0.3840909090909091,0.38674500416681623,60.596,30.143974,3.1787577,0.106800005,0.05728,41.406
WMT,773846073344,8.526845,0.699,0.95,-0.054537132600114016,0.06136363636363636,0.20377283468989046,11.343,40.13278,8.526845,0.21414,0.07124,63.58
DIS,191517278208,1.8357304,1.493,0.98,0.2155235326782121,0.5318181818181819,0.34711179796449393,57.71,34.396107,1.8357304,0.08894,0.04481,39.432
WM,93660463104,10.826589,0.681,1.4,0.18628113167404164,0.4590909090909091,0.2031465832765204,21.498,35.05271,10.826589,0.34013999,0.07004,275.54
WAT,20474701824,10.431434,1.141,,0.3952774961174548,0.8090909090909091,0.2940582910630806,32.983,31.221415,10.431434,0.40822,0.11609,78.582
WEC,34345203712,2.6468925,0.452,3.26,-0.014171966870239935,0.09318181818181819,0.2082440995120522,40.659,20.978558,2.6468925,0.12579,0.02987,153.016
WFC,235765334016,1.4543812,1.123,2.19,0.6694650594797292,0.975,0.4450552717596334,49.815,13.030575,1.4543812,0.11021,0.01031,
WELL,97556553728,2.8638892,0.926,1.77,0.20901320559395836,0.509090909090909,0.45526107825590756,52.09,84.76136,2.8638892,0.0348,0.01729,49.196
WST,15307380736,5.701517,1.142,0.39,0.2251261516901036,0.5568181818181818,0.2801465068873996,37.369,33.44741,5.701517,0.17421,0.1033,11.457
WDC,15385520128,2.9729002,1.481,0.9,0.6477643910737451,0.9659090909090909,0.5147862546518679,14.834,15.102738,2.9729002,0.13558,0.055609997,
WY,19019835392,1.972011,1.167,3.25,0.3607381849831868,0.7659090909090909,0.3734103123672609,13.291,53.48979,1.972011,0.03706,0.02404,53.8
WSM,19799728128,9.213219,1.566,1.67,0.5667708449992809,0.9409090909090909,0.46935350726858166,17.4,18.217045,9.213219,0.52702,0.16951,62.888
WMB,70403440640,5.65405,0.685,3.39,0.29761547229902263,0.6772727272727272,0.3392039857179914,10.198,31.0,5.65405,0.16197,0.03995,184.4
WDAY,69325979648,7.6413703,1.296,,0.01139106157779532,0.13636363636363635,0.4154971021562151,33.918,132.91281,7.6413703,0.06146,0.01812,37.215
XEL,40725094400,2.055664,0.397,3.2,0.04982167250910159,0.19545454545454546,0.21487539957948384,34.349,20.767647,2.055664,0.102589995,0.02172,163.558
XYL,29895671808,2.764588,1.097,1.32,0.2343617273573616,0.5818181818181818,0.2915784978458569,44.437,33.113205,2.764588,0.08505,0.04441,19.323
ZBRA,13563350016,3.7614589,1.746,,0.33400534065712034,0.7340909090909091,0.34177666269106544,70.906,25.232735,3.7614589,0.16159001,0.06539,65.113
ZBH,18837108736,1.5201252,0.781,1.02,0.11146294443378976,0.32954545454545453,0.32058109784902356,62.633,21.157778,1.5201252,0.07318,0.044180002,59.058
ZTS,70908280832,14.974615,0.943,1.28,0.08205727053670082,0.2727272727272727,0.23875060746424143,10.636,28.594255,14.974615,0.52085996,0.15108,145.628
